district,status,balcony,area_kitchen,area_living,area,room,floor,price,age
1.0,3.0,1.0,20.0,42.0,65.0,2,8,23100,3
5.0,2.0,1.0,10.0,18.0,40.0,1,7,15500,3
3.0,2.0,1.0,15.0,27.0,41.0,1,9,14200,3
2.0,2.0,1.0,16.0,42.0,80.0,3,3,13000,2
4.0,3.0,1.0,14.0,40.0,75.0,2,10,23100,3
4.0,2.0,1.0,9.0,39.0,50.0,2,6,10000,3
4.0,2.0,1.0,16.0,20.0,50.0,1,3,16000,3
4.0,2.0,1.0,8.0,39.0,52.0,2,2,15000,1
3.0,3.0,1.0,20.0,40.0,80.0,2,3,23100,3
3.0,3.0,0.0,22.0,15.0,46.0,1,4,19300,3
4.0,3.0,1.0,20.0,17.0,43.0,1,2,16000,3
2.0,2.0,1.0,10.0,42.0,70.0,3,3,20000,1
3.0,2.0,0.0,20.0,27.0,43.0,1,3,13500,3
3.0,3.0,1.0,15.0,27.0,43.0,1,2,13500,3
2.0,2.0,0.0,26.0,26.0,52.0,2,1,13000,2
6.0,2.0,0.0,7.0,30.0,45.0,2,1,10500,3
3.0,3.0,1.0,17.0,18.0,45.0,1,4,21200,3
3.0,3.0,1.0,12.0,18.0,45.0,1,3,21200,3
3.0,2.0,0.0,16.0,42.0,67.0,3,1,15000,3
5.0,3.0,0.0,13.0,26.0,43.0,1,4,15400,3
5.0,3.0,2.0,27.0,35.0,75.0,2,10,23100,3
3.0,2.0,0.0,15.0,27.0,30.0,1,2,12000,3
5.0,1.0,2.0,8.0,42.0,67.0,3,8,12000,3
2.0,2.0,0.0,15.0,27.0,30.0,1,1,12000,3
4.0,2.0,0.0,15.0,27.0,40.0,1,2,13000,3
2.0,1.0,0.0,15.0,27.0,37.0,1,2,10000,3
6.0,2.0,0.0,15.0,27.0,45.0,2,2,11000,3
3.0,2.0,0.0,15.0,27.0,43.0,1,2,13000,3
3.0,1.0,0.0,15.0,27.0,42.0,1,2,8000,3
3.0,2.0,0.0,15.0,27.0,43.0,1,3,13000,3
2.0,2.0,0.0,15.0,27.0,40.0,1,2,15000,3
1.0,2.0,0.0,15.0,18.0,50.0,1,1,14300,2
5.0,2.0,0.0,15.0,39.0,48.0,2,3,12000,3
1.0,3.0,1.0,17.0,39.0,90.0,3,2,19300,3
5.0,2.0,0.0,15.0,27.0,25.0,1,10,12000,3
1.0,3.0,1.0,21.0,11.0,47.0,1,6,21200,3
2.0,2.0,0.0,15.0,27.0,46.0,1,3,13000,3
5.0,3.0,1.0,21.0,38.0,95.0,3,3,23100,3
4.0,3.0,1.0,18.0,18.0,50.0,1,2,13500,3
5.0,2.0,0.0,15.0,27.0,45.0,2,4,12000,3
2.0,2.0,0.0,15.0,27.0,45.0,1,3,15000,3
2.0,3.0,0.0,15.0,27.0,42.0,1,3,22000,2
3.0,2.0,0.0,15.0,27.0,40.0,1,5,13000,3
6.0,2.0,1.0,15.0,27.0,46.0,2,4,15400,3
2.0,2.0,0.0,15.0,27.0,40.0,1,2,13500,2
3.0,1.0,0.0,15.0,27.0,38.0,1,7,10000,3
2.0,3.0,0.0,15.0,27.0,30.0,1,2,15400,2
6.0,1.0,0.0,15.0,27.0,35.0,1,1,9000,3
5.0,3.0,1.0,15.0,39.0,55.0,2,5,25000,3
2.0,2.0,0.0,15.0,27.0,35.0,1,2,11000,2
3.0,1.0,0.0,15.0,27.0,46.0,1,8,10000,3
5.0,1.0,0.0,6.0,16.0,30.0,1,3,9000,3
3.0,3.0,1.0,15.0,27.0,44.0,1,4,21200,3
4.0,3.0,0.0,15.0,27.0,45.0,1,2,20800,3
2.0,1.0,0.0,15.0,39.0,48.0,1,1,7500,2
6.0,1.0,1.0,16.0,42.0,60.0,2,9,14000,3
4.0,2.0,2.0,15.0,27.0,45.0,1,7,14000,3
5.0,2.0,1.0,15.0,27.0,45.0,1,4,13500,3
2.0,2.0,0.0,16.0,28.0,48.0,1,1,7500,2
5.0,2.0,0.0,15.0,27.0,46.0,1,9,12500,3
3.0,2.0,1.0,20.0,15.0,41.0,1,2,10000,3
1.0,2.0,2.0,9.0,42.0,67.0,3,2,23100,2
4.0,1.0,1.0,9.0,39.0,47.0,2,2,12000,3
6.0,2.0,1.0,9.0,39.0,47.0,2,5,11000,1
4.0,2.0,2.0,9.0,42.0,68.0,3,14,12000,1
3.0,2.0,1.0,12.0,27.0,45.0,1,7,17300,3
5.0,3.0,2.0,16.0,42.0,100.0,3,1,21200,3
1.0,3.0,1.0,15.0,39.0,48.0,1,8,19300,3
2.0,2.0,0.0,10.0,42.0,80.0,3,1,18000,1
2.0,2.0,1.0,15.0,39.0,51.0,1,5,19300,3
3.0,1.0,0.0,54.0,27.0,30.0,1,9,9000,1
2.0,2.0,0.0,20.0,27.0,45.0,1,3,18500,2
2.0,3.0,1.0,15.0,39.0,48.0,1,8,16500,3
5.0,2.0,0.0,6.0,27.0,30.0,1,2,11500,1
5.0,2.0,1.0,14.0,33.0,56.0,2,3,18000,3
6.0,1.0,1.0,8.0,18.0,38.0,1,2,9000,3
2.0,2.0,1.0,6.0,27.0,35.0,1,2,15400,2
3.0,2.0,2.0,15.0,39.0,55.0,2,2,12000,1
2.0,3.0,1.0,15.0,27.0,35.0,1,2,20000,2
3.0,3.0,1.0,17.0,27.0,42.0,1,5,17000,3
6.0,1.0,0.0,15.0,17.0,31.0,1,1,7000,3
3.0,3.0,2.0,25.0,42.0,75.0,2,7,18000,3
3.0,2.0,0.0,7.0,27.0,46.0,2,1,9500,3
3.0,3.0,1.0,20.0,39.0,50.0,1,4,17000,3
3.0,3.0,0.0,6.0,27.0,30.0,1,9,8500,3
2.0,2.0,0.0,7.0,16.0,30.0,1,1,10000,2
5.0,2.0,1.0,6.0,32.0,45.0,2,5,12000,1
1.0,2.0,2.0,14.0,32.0,65.0,2,4,16000,3
1.0,2.0,1.0,12.0,18.0,40.0,1,4,13500,3
5.0,1.0,0.0,66.0,27.0,32.0,1,3,10000,3
5.0,2.0,3.0,16.0,42.0,80.0,2,5,20000,3
2.0,2.0,1.0,16.0,42.0,80.0,3,2,27000,3
3.0,3.0,0.0,16.0,42.0,80.0,2,5,23100,3
4.0,2.0,0.0,16.0,42.0,74.0,2,2,16000,3
2.0,2.0,1.0,15.0,39.0,50.0,2,3,12000,3
5.0,2.0,1.0,15.0,39.0,50.0,1,2,14200,3
2.0,2.0,1.0,16.0,42.0,75.0,2,10,50000,3
4.0,2.0,0.0,5.0,35.0,40.0,1,1,11600,3
3.0,1.0,1.0,15.0,39.0,52.0,2,9,9000,3
5.0,2.0,2.0,16.0,42.0,62.0,2,4,15400,3
2.0,3.0,0.0,15.0,27.0,22.0,1,2,14000,2
3.0,2.0,0.0,5.0,18.0,29.0,1,3,8000,1
3.0,3.0,1.0,15.0,39.0,48.0,1,11,23100,3
5.0,2.0,0.0,15.0,27.0,45.0,1,3,17000,3
1.0,2.0,1.0,15.0,39.0,50.0,2,6,12500,3
3.0,2.0,1.0,20.0,16.0,54.0,1,2,15500,3
1.0,2.0,1.0,15.0,39.0,54.0,1,3,18000,3
3.0,1.0,0.0,15.0,27.0,25.0,1,2,8000,3
3.0,3.0,0.0,15.0,39.0,53.0,1,7,19300,3
3.0,2.0,0.0,16.0,42.0,78.0,2,5,30800,3
3.0,1.0,1.0,7.0,20.0,34.0,1,3,8000,1
6.0,2.0,1.0,15.0,27.0,40.0,1,3,11500,3
2.0,1.0,0.0,15.0,39.0,55.0,3,1,12000,3
6.0,2.0,0.0,15.0,27.0,40.0,1,3,11500,3
3.0,2.0,1.0,14.0,20.0,48.0,1,6,13500,3
3.0,2.0,0.0,7.0,13.0,29.0,1,6,12500,3
2.0,3.0,0.0,45.0,62.0,90.0,2,2,38500,2
6.0,2.0,0.0,16.0,42.0,60.0,2,3,13000,3
3.0,3.0,0.0,15.0,27.0,40.0,1,4,17300,3
6.0,2.0,0.0,15.0,39.0,55.0,1,1,8000,3
3.0,2.0,1.0,12.0,42.0,82.0,3,1,28900,2
2.0,2.0,2.0,16.0,42.0,110.0,4,2,23100,3
4.0,2.0,0.0,15.0,39.0,56.0,1,2,13500,3
6.0,2.0,0.0,16.0,42.0,60.0,3,4,12000,3
5.0,3.0,0.0,16.0,42.0,60.0,1,10,23100,3
4.0,2.0,1.0,15.0,39.0,53.0,1,8,13800,3
2.0,3.0,1.0,16.0,42.0,74.0,1,4,30000,3
3.0,2.0,0.0,16.0,42.0,68.0,2,10,15000,3
4.0,2.0,0.0,15.0,39.0,50.0,1,5,23100,3
3.0,1.0,0.0,15.0,27.0,43.0,1,8,8000,3
3.0,2.0,0.0,15.0,27.0,45.0,1,4,18000,3
4.0,2.0,1.0,15.0,39.0,50.0,1,10,17300,3
2.0,2.0,1.0,16.0,42.0,64.0,2,4,19300,3
3.0,2.0,0.0,15.0,27.0,29.0,1,2,8000,2
2.0,3.0,0.0,16.0,42.0,135.0,2,4,38500,3
5.0,2.0,0.0,15.0,27.0,45.0,1,3,11000,3
3.0,3.0,1.0,15.0,27.0,44.0,1,3,21200,3
2.0,2.0,1.0,15.0,27.0,40.0,1,2,19300,3
3.0,2.0,1.0,35.0,15.0,75.0,1,7,18700,3
4.0,3.0,0.0,15.0,39.0,52.0,1,8,13800,3
4.0,2.0,2.0,15.0,35.0,70.0,2,4,23100,3
3.0,3.0,0.0,15.0,27.0,44.0,1,4,21200,3
3.0,3.0,1.0,15.0,39.0,47.0,1,3,23100,3
2.0,2.0,0.0,8.0,39.0,52.0,3,1,12000,2
3.0,3.0,0.0,16.0,42.0,67.0,2,5,32700,3
3.0,3.0,0.0,15.0,39.0,52.0,1,8,18000,3
2.0,2.0,1.0,16.0,42.0,80.0,3,1,21000,1
2.0,3.0,0.0,16.0,42.0,68.0,2,2,28900,3
3.0,3.0,0.0,16.0,42.0,72.0,2,9,23100,3
6.0,2.0,1.0,25.0,17.0,42.0,1,2,15000,3
3.0,3.0,0.0,15.0,27.0,46.0,1,13,25000,3
3.0,2.0,0.0,15.0,39.0,50.0,1,8,15400,3
3.0,3.0,0.0,16.0,42.0,73.0,2,6,34600,3
2.0,3.0,0.0,16.0,42.0,78.0,2,4,34600,3
5.0,3.0,0.0,16.0,42.0,90.0,3,6,25000,3
3.0,2.0,0.0,15.0,27.0,35.0,1,6,13500,3
3.0,3.0,0.0,15.0,27.0,40.0,1,4,14000,3
5.0,2.0,1.0,15.0,50.0,90.0,3,7,42300,3
3.0,3.0,0.0,15.0,39.0,50.0,2,4,16000,1
5.0,3.0,0.0,15.0,27.0,40.0,1,2,13500,2
3.0,3.0,0.0,16.0,42.0,80.0,2,2,27000,3
2.0,3.0,0.0,16.0,42.0,100.0,2,3,36600,2
5.0,3.0,0.0,15.0,27.0,45.0,1,11,17300,3
6.0,2.0,0.0,15.0,39.0,52.0,2,12,13500,3
5.0,3.0,0.0,15.0,39.0,56.0,2,9,21200,3
2.0,3.0,0.0,15.0,27.0,42.0,1,10,27000,3
4.0,3.0,0.0,15.0,39.0,47.0,1,8,17300,3
3.0,3.0,0.0,15.0,39.0,52.0,1,4,17000,3
3.0,3.0,1.0,15.0,27.0,36.0,1,3,15400,3
5.0,3.0,2.0,16.0,58.0,98.0,2,8,25000,3
6.0,1.0,0.0,15.0,27.0,40.0,2,1,8000,3
3.0,2.0,0.0,15.0,39.0,56.0,3,5,12000,3
5.0,2.0,2.0,12.0,30.0,62.0,2,6,16000,3
1.0,1.0,0.0,15.0,27.0,30.0,1,3,7000,2
2.0,1.0,0.0,16.0,42.0,65.0,2,2,9000,3
4.0,2.0,0.0,16.0,42.0,67.0,3,5,13000,3
1.0,3.0,1.0,16.0,42.0,130.0,3,3,30800,3
1.0,2.0,0.0,15.0,27.0,27.0,1,2,8000,2
5.0,1.0,0.0,15.0,27.0,45.0,2,4,11000,1
4.0,2.0,0.0,15.0,39.0,50.0,1,4,15400,3
6.0,1.0,0.0,15.0,27.0,18.0,1,1,7500,3
1.0,2.0,0.0,15.0,27.0,45.0,2,3,10000,1
6.0,3.0,0.0,15.0,39.0,56.0,2,7,21200,3
6.0,2.0,0.0,15.0,27.0,25.0,1,2,8000,1
6.0,3.0,0.0,16.0,42.0,65.0,2,9,17300,3
3.0,3.0,0.0,15.0,27.0,45.0,1,3,19300,3
2.0,2.0,1.0,16.0,42.0,60.0,2,2,12000,2
3.0,2.0,1.0,12.0,42.0,70.0,2,8,16000,3
4.0,3.0,0.0,15.0,27.0,45.0,1,6,17300,3
2.0,2.0,0.0,7.0,30.0,60.0,2,2,13500,2
6.0,2.0,1.0,13.0,16.0,43.0,1,3,13500,3
2.0,3.0,2.0,20.0,68.0,98.0,2,11,27000,3
2.0,3.0,0.0,15.0,39.0,59.0,3,1,12000,3
3.0,1.0,0.0,15.0,39.0,54.0,2,2,9000,3
3.0,1.0,0.0,15.0,27.0,46.0,1,5,9000,3
5.0,2.0,0.0,15.0,27.0,45.0,1,5,11500,3
3.0,2.0,1.0,10.0,27.0,36.0,1,3,17300,3
4.0,3.0,0.0,15.0,39.0,54.0,2,6,17300,3
4.0,3.0,0.0,15.0,27.0,45.0,2,6,21200,3
3.0,2.0,4.0,15.0,35.0,55.0,1,8,17300,3
6.0,1.0,0.0,15.0,27.0,45.0,2,3,8000,3
4.0,2.0,0.0,15.0,27.0,45.0,1,6,22000,3
4.0,2.0,0.0,15.0,27.0,40.0,1,2,21200,3
2.0,3.0,0.0,15.0,27.0,40.0,1,10,27000,3
2.0,3.0,1.0,14.0,42.0,90.0,3,3,23100,2
2.0,3.0,1.0,16.0,20.0,55.0,1,3,16600,3
3.0,2.0,1.0,8.0,42.0,69.0,3,2,16000,3
6.0,2.0,2.0,10.0,85.0,145.0,4,5,25000,3
3.0,3.0,0.0,18.0,45.0,80.0,2,5,22500,1
3.0,3.0,0.0,16.0,42.0,80.0,3,9,23000,3
6.0,1.0,0.0,4.0,14.0,28.0,1,2,8000,2
2.0,3.0,1.0,15.0,39.0,55.0,1,11,23100,3
1.0,2.0,1.0,17.0,27.0,40.0,1,2,13500,3
3.0,3.0,1.0,15.0,27.0,41.0,1,11,19300,3
2.0,3.0,0.0,16.0,42.0,63.0,2,5,27000,3
2.0,3.0,1.0,16.0,42.0,150.0,4,3,50000,3
3.0,3.0,0.0,10.0,40.0,72.0,3,3,13000,3
5.0,3.0,1.0,15.0,39.0,48.0,1,13,17300,3
3.0,2.0,0.0,15.0,39.0,53.0,1,3,16000,3
5.0,3.0,1.0,16.0,42.0,98.0,2,6,25000,3
4.0,3.0,1.0,15.0,27.0,40.0,1,6,17300,3
4.0,3.0,0.0,14.0,18.0,45.0,1,5,12500,3
4.0,2.0,0.0,15.0,27.0,40.0,1,2,13500,3
3.0,2.0,0.0,15.0,39.0,53.0,2,6,12000,3
4.0,2.0,2.0,9.0,35.0,65.0,3,4,13000,1
5.0,3.0,1.0,15.0,12.0,40.0,1,7,15400,3
5.0,1.0,0.0,6.0,40.0,57.0,3,3,7800,1
4.0,3.0,0.0,15.0,27.0,45.0,1,3,21200,3
6.0,2.0,1.0,7.0,30.0,50.0,2,3,10000,1
4.0,3.0,0.0,15.0,39.0,50.0,1,10,17300,3
4.0,2.0,0.0,15.0,27.0,40.0,1,6,17300,3
2.0,2.0,0.0,15.0,27.0,40.0,1,2,11600,3
2.0,2.0,0.0,16.0,42.0,96.0,3,3,19300,2
2.0,2.0,0.0,15.0,27.0,35.0,1,2,11000,3
1.0,3.0,0.0,15.0,27.0,45.0,1,5,23100,3
2.0,3.0,0.0,15.0,27.0,42.0,1,3,22000,3
5.0,3.0,0.0,15.0,27.0,45.0,1,2,19300,3
4.0,3.0,0.0,15.0,27.0,45.0,1,21,23100,3
2.0,3.0,0.0,15.0,39.0,56.0,2,2,22000,3
1.0,3.0,0.0,16.0,42.0,67.0,2,3,18000,3
5.0,3.0,0.0,15.0,39.0,58.0,1,4,21200,3
4.0,3.0,0.0,16.0,42.0,70.0,2,8,19000,3
4.0,2.0,1.0,15.0,27.0,46.0,2,4,15400,1
3.0,3.0,0.0,15.0,39.0,58.0,2,1,21200,3
2.0,2.0,0.0,15.0,27.0,40.0,1,2,13500,3
6.0,2.0,0.0,15.0,27.0,46.0,2,4,15400,3
5.0,2.0,1.0,15.0,27.0,45.0,1,4,13500,3
5.0,3.0,0.0,15.0,39.0,55.0,1,5,25000,3
1.0,2.0,1.0,15.0,39.0,50.0,1,6,19300,3
5.0,2.0,1.0,23.0,38.0,80.0,2,3,19300,3
3.0,2.0,1.0,15.0,39.0,50.0,1,2,14000,3
5.0,2.0,1.0,12.0,18.0,45.0,1,5,15400,3
3.0,2.0,1.0,8.0,76.0,84.0,4,5,15000,3
5.0,2.0,1.0,12.0,32.0,72.0,2,2,17300,3
5.0,2.0,0.0,14.0,35.0,70.0,2,6,27000,3
2.0,2.0,1.0,15.0,20.0,45.0,1,13,19300,3
6.0,1.0,0.0,15.0,27.0,45.0,2,1,8000,3
2.0,2.0,1.0,5.0,14.0,30.0,1,3,17000,2
1.0,2.0,0.0,14.0,38.0,70.0,2,1,16000,2
3.0,3.0,1.0,14.0,35.0,70.0,2,5,23100,3
5.0,2.0,1.0,12.0,20.0,48.0,1,6,14300,3
4.0,1.0,1.0,10.0,21.0,40.0,1,2,9000,1
1.0,3.0,1.0,12.0,32.0,63.0,1,7,18500,3
6.0,1.0,0.0,15.0,39.0,50.0,2,1,7000,3
6.0,2.0,1.0,12.0,20.0,47.0,1,4,11000,3
2.0,3.0,0.0,16.0,42.0,115.0,5,4,76900,3
3.0,2.0,1.0,12.0,42.0,70.0,2,8,14000,3
3.0,3.0,0.0,15.0,27.0,44.0,1,4,23100,3
2.0,2.0,1.0,18.0,42.0,80.0,2,4,38500,3
5.0,2.0,0.0,15.0,39.0,53.0,1,1,23100,3
5.0,2.0,0.0,28.0,42.0,72.0,2,8,21200,3
5.0,2.0,0.0,20.0,27.0,42.0,1,7,16000,3
1.0,2.0,1.0,15.0,39.0,55.0,2,3,15400,3
4.0,2.0,1.0,11.0,20.0,42.0,1,8,12000,3
3.0,3.0,0.0,16.0,42.0,66.0,2,5,25000,3
5.0,2.0,0.0,25.0,42.0,70.0,1,3,23100,3
1.0,2.0,1.0,12.0,27.0,45.0,1,7,14000,3
4.0,2.0,1.0,16.0,42.0,80.0,2,1,21200,3
1.0,3.0,0.0,16.0,42.0,150.0,4,1,46200,3
3.0,3.0,0.0,16.0,42.0,85.0,2,3,27000,3
5.0,2.0,0.0,17.0,27.0,23.0,1,4,13500,3
2.0,3.0,1.0,12.0,40.0,65.0,2,2,28900,3
5.0,2.0,0.0,20.0,70.0,100.0,3,1,30800,3
5.0,2.0,0.0,18.0,27.0,46.0,1,6,19300,3
1.0,3.0,2.0,15.0,60.0,90.0,3,2,25000,3
1.0,3.0,2.0,15.0,60.0,90.0,2,2,25000,3
2.0,1.0,0.0,16.0,42.0,70.0,2,3,18000,2
1.0,2.0,0.0,15.0,27.0,30.0,1,2,7500,3
1.0,2.0,1.0,25.0,27.0,72.0,2,6,16500,3
1.0,3.0,1.0,16.0,42.0,80.0,2,4,27000,3
5.0,2.0,2.0,16.0,42.0,122.0,4,3,21200,2
2.0,2.0,0.0,16.0,42.0,60.0,2,5,15000,1
4.0,3.0,1.0,15.0,27.0,40.0,1,2,11000,3
4.0,3.0,0.0,15.0,17.0,42.0,1,12,17300,3
3.0,3.0,1.0,16.0,42.0,75.0,2,7,27000,3
6.0,3.0,1.0,15.0,39.0,52.0,2,12,13500,1
4.0,3.0,1.0,15.0,39.0,48.0,2,7,19300,3
4.0,3.0,1.0,15.0,27.0,40.0,1,1,17300,3
5.0,2.0,1.0,16.0,42.0,65.0,1,5,17300,3
3.0,3.0,1.0,15.0,27.0,40.0,1,11,21200,3
4.0,3.0,2.0,16.0,42.0,84.0,2,3,16500,3
5.0,3.0,1.0,16.0,42.0,70.0,2,7,17000,3
5.0,2.0,1.0,15.0,27.0,46.0,2,2,12000,1
6.0,3.0,1.0,15.0,27.0,45.0,1,3,15000,3
3.0,2.0,1.0,15.0,27.0,37.0,1,7,10000,1
3.0,2.0,1.0,15.0,39.0,50.0,1,10,15000,3
3.0,2.0,2.0,16.0,42.0,70.0,3,1,10000,1
3.0,3.0,1.0,15.0,39.0,56.0,1,5,21200,3
3.0,3.0,1.0,16.0,42.0,75.0,2,4,23100,3
4.0,3.0,2.0,16.0,42.0,70.0,2,9,17300,3
2.0,3.0,0.0,15.0,27.0,43.0,1,4,15000,3
2.0,3.0,1.0,15.0,27.0,45.0,1,5,17300,3
5.0,2.0,1.0,15.0,39.0,51.0,2,2,11500,3
3.0,1.0,1.0,15.0,27.0,39.0,1,3,8000,1
3.0,3.0,0.0,15.0,27.0,43.0,1,2,17000,3
5.0,2.0,1.0,15.0,39.0,58.0,3,3,11000,3
5.0,2.0,1.0,8.0,39.0,60.0,3,4,19300,1
4.0,2.0,1.0,10.0,22.0,40.0,1,3,15400,3
4.0,3.0,2.0,31.0,19.0,74.0,1,9,21200,3
1.0,3.0,2.0,32.0,21.0,75.0,1,9,21200,3
2.0,3.0,0.0,16.0,42.0,60.0,2,5,15000,1
5.0,1.0,1.0,15.0,27.0,46.0,2,2,12000,3
3.0,2.0,1.0,15.0,39.0,56.0,1,5,21200,3
5.0,3.0,1.0,16.0,42.0,65.0,1,5,17300,3
4.0,2.0,1.0,16.0,42.0,84.0,2,3,16500,3
3.0,1.0,1.0,15.0,27.0,37.0,1,7,10000,1
3.0,3.0,1.0,20.0,65.0,100.0,3,9,28900,3
6.0,2.0,1.0,15.0,39.0,52.0,2,12,13500,1
3.0,3.0,0.0,15.0,27.0,44.0,1,4,23100,3
3.0,3.0,0.0,13.0,27.0,44.0,1,4,23100,3
4.0,2.0,1.0,20.0,14.0,43.0,1,6,14400,3
3.0,1.0,0.0,15.0,27.0,29.0,1,4,8500,3
2.0,2.0,0.0,15.0,27.0,42.0,1,3,18500,2
5.0,1.0,0.0,12.0,70.0,85.0,2,1,20000,3
4.0,2.0,1.0,20.0,14.0,43.0,1,6,14700,3
3.0,2.0,1.0,15.0,39.0,50.0,1,6,16000,3
1.0,2.0,1.0,15.0,52.0,80.0,2,5,21200,3
6.0,2.0,1.0,15.0,39.0,50.0,2,9,9000,1
4.0,2.0,0.0,15.0,27.0,45.0,2,4,13500,1
2.0,3.0,1.0,15.0,27.0,44.0,1,4,21200,3
5.0,2.0,0.0,17.0,50.0,72.0,2,2,17000,3
2.0,3.0,1.0,15.0,39.0,50.0,1,3,19300,3
4.0,2.0,3.0,14.0,35.0,65.0,2,4,16000,3
5.0,2.0,0.0,15.0,27.0,41.0,1,6,13500,3
3.0,2.0,0.0,10.0,27.0,40.0,2,7,30800,3
6.0,2.0,0.0,15.0,39.0,50.0,2,1,15000,3
3.0,3.0,0.0,15.0,27.0,44.0,1,4,21200,3
3.0,3.0,1.0,20.0,26.0,46.0,1,1,19300,3
3.0,2.0,1.0,15.0,18.0,48.0,1,3,15000,3
3.0,2.0,2.0,16.0,42.0,80.0,2,2,27000,3
4.0,1.0,0.0,15.0,27.0,35.0,1,3,9000,3
2.0,2.0,0.0,15.0,29.0,52.0,2,1,17000,2
5.0,3.0,1.0,16.0,42.0,70.0,2,8,19300,3
6.0,2.0,0.0,15.0,39.0,55.0,2,8,16000,3
3.0,2.0,0.0,30.0,60.0,81.0,2,3,27000,3
6.0,2.0,0.0,15.0,39.0,50.0,2,2,12500,3
5.0,1.0,1.0,16.0,42.0,60.0,2,2,12500,1
4.0,3.0,0.0,15.0,39.0,50.0,1,10,17300,3
5.0,2.0,1.0,16.0,42.0,64.0,2,9,21200,3
3.0,2.0,0.0,17.0,21.0,52.0,1,7,14700,3
2.0,3.0,0.0,15.0,27.0,45.0,1,3,21200,3
5.0,3.0,0.0,15.0,27.0,45.0,1,6,17300,3
4.0,1.0,0.0,10.0,20.0,42.0,1,6,8000,3
2.0,3.0,0.0,15.0,39.0,56.0,2,7,22000,3
6.0,2.0,1.0,15.0,27.0,35.0,1,2,10000,3
3.0,3.0,0.0,15.0,27.0,37.0,1,3,17300,3
5.0,3.0,0.0,16.0,42.0,70.0,1,8,19000,3
3.0,3.0,1.0,15.0,27.0,40.0,1,4,14000,3
3.0,2.0,0.0,16.0,42.0,65.0,3,9,15000,3
5.0,2.0,1.0,15.0,39.0,48.0,1,4,15000,3
6.0,2.0,0.0,6.0,31.0,37.0,1,1,12000,2
6.0,1.0,1.0,16.0,42.0,74.0,3,3,14000,1
3.0,3.0,1.0,24.0,54.0,85.0,2,7,34600,3
3.0,2.0,2.0,16.0,42.0,68.0,3,4,16000,3
3.0,3.0,1.0,15.0,27.0,42.0,1,6,19300,3
3.0,1.0,0.0,15.0,39.0,50.0,2,1,9000,1
5.0,2.0,1.0,18.0,46.0,64.0,2,4,17300,3
3.0,3.0,0.0,16.0,42.0,67.0,2,5,30800,3
3.0,3.0,0.0,15.0,39.0,53.0,1,8,17300,3
5.0,2.0,0.0,16.0,42.0,97.0,2,6,25000,3
4.0,2.0,1.0,23.0,30.0,53.0,1,4,15400,3
4.0,1.0,1.0,9.0,18.0,40.0,1,3,9500,2
3.0,3.0,0.0,15.0,27.0,41.0,1,5,15000,3
5.0,2.0,0.0,12.0,42.0,64.0,2,4,17300,3
5.0,2.0,1.0,10.0,30.0,40.0,1,9,17300,3
5.0,2.0,2.0,9.0,45.0,70.0,3,3,16000,1
5.0,3.0,1.0,16.0,42.0,68.0,2,3,17000,3
6.0,1.0,0.0,15.0,39.0,50.0,2,7,8500,3
5.0,2.0,1.0,5.0,40.0,45.0,2,4,13000,3
2.0,2.0,1.0,16.0,42.0,100.0,3,3,23100,2
2.0,3.0,0.0,16.0,42.0,60.0,2,1,19300,3
6.0,2.0,0.0,16.0,42.0,80.0,4,3,15000,3
3.0,2.0,1.0,11.0,49.0,60.0,2,7,12000,3
4.0,2.0,1.0,16.0,15.0,38.0,1,7,21200,3
1.0,3.0,1.0,19.0,18.0,47.0,1,4,12500,3
3.0,2.0,0.0,15.0,39.0,55.0,2,4,12000,1
4.0,2.0,1.0,15.0,45.0,72.0,3,5,20000,1
2.0,3.0,2.0,10.0,50.0,70.0,2,2,30800,2
5.0,3.0,1.0,15.0,27.0,45.0,1,6,17300,3
4.0,2.0,1.0,9.0,35.0,44.0,1,4,10000,1
5.0,3.0,0.0,30.0,50.0,60.0,1,10,23100,3
1.0,2.0,0.0,15.0,39.0,55.0,2,10,15000,3
3.0,2.0,1.0,5.0,27.0,27.0,1,2,11400,3
4.0,2.0,0.0,12.0,27.0,45.0,1,2,13000,3
2.0,3.0,0.0,16.0,42.0,77.0,3,4,26600,3
1.0,2.0,0.0,15.0,39.0,50.0,2,6,15400,3
1.0,2.0,0.0,15.0,27.0,40.0,1,5,16000,3
1.0,2.0,0.0,15.0,27.0,40.0,1,5,16000,3
5.0,3.0,0.0,15.0,27.0,40.0,1,5,13500,3
1.0,3.0,0.0,30.0,100.0,130.0,3,5,34600,3
3.0,3.0,1.0,16.0,17.0,45.0,1,4,19300,3
5.0,2.0,0.0,15.0,27.0,45.0,1,6,17300,3
5.0,2.0,0.0,6.0,25.0,30.0,1,9,15000,3
1.0,1.0,0.0,15.0,27.0,35.0,1,2,9000,3
1.0,2.0,0.0,15.0,27.0,43.0,1,4,15000,3
2.0,3.0,1.0,16.0,42.0,60.0,2,3,19300,2
4.0,2.0,1.0,16.0,42.0,70.0,2,6,20000,3
3.0,2.0,1.0,8.0,20.0,39.0,1,3,8000,1
3.0,2.0,0.0,17.0,35.0,40.0,1,5,14000,3
6.0,3.0,1.0,15.0,39.0,57.0,2,7,21200,3
4.0,2.0,1.0,16.0,42.0,70.0,2,6,20000,3
2.0,3.0,0.0,16.0,42.0,60.0,2,4,23100,2
5.0,3.0,2.0,18.0,65.0,100.0,2,2,30800,3
