district,price,room,area,floor,age,status,balcony,area_kitchen,area_living
3.0,23400,2,64.0,3,3,2.0,0.0,15.0,40.0
3.0,19500,2,78.0,10,3,3.0,1.0,16.0,41.0
4.0,13500,2,67.0,6,3,2.0,0.0,15.0,40.0
1.0,20000,2,72.0,8,3,3.0,0.0,16.0,40.0
3.0,37050,2,65.0,10,3,3.0,0.0,15.0,40.0
1.0,50700,2,100.0,6,3,3.0,0.0,17.0,43.0
4.0,20000,1,48.0,3,3,3.0,0.0,16.0,26.0
4.0,17000,3,70.0,11,3,2.0,0.0,15.0,52.0
2.0,27300,3,100.0,2,3,3.0,0.0,16.0,55.0
5.0,21450,2,80.0,3,3,2.0,0.0,16.0,41.0
2.0,11700,2,70.0,1,3,2.0,0.0,16.0,40.0
5.0,17550,1,48.0,7,3,2.0,0.0,16.0,26.0
5.0,23400,2,68.0,4,3,2.0,0.0,15.0,40.0
1.0,18500,1,47.0,7,3,3.0,0.0,16.0,26.0
5.0,15000,2,62.0,7,3,2.0,0.0,15.0,39.0
3.0,13000,1,50.0,4,3,2.0,0.0,16.0,27.0
2.0,21450,2,60.0,4,3,2.0,0.0,15.0,39.0
3.0,25350,1,60.0,6,3,3.0,0.0,16.0,28.0
4.0,19000,2,71.0,6,3,2.0,0.0,16.0,40.0
2.0,19500,2,65.0,8,3,2.0,0.0,15.0,40.0
5.0,23400,1,66.0,4,3,2.0,0.0,16.0,28.0
3.0,17000,2,66.0,5,3,2.0,0.0,15.0,40.0
5.0,15600,1,45.0,5,3,2.0,0.0,16.0,26.0
5.0,21450,2,75.0,4,3,2.0,0.0,16.0,41.0
5.0,21450,1,70.0,10,3,3.0,1.0,17.0,29.0
2.0,23400,1,50.0,3,3,3.0,0.0,16.0,27.0
2.0,21450,1,48.0,10,3,3.0,0.0,16.0,26.0
3.0,33150,2,60.0,5,3,3.0,0.0,15.0,39.0
3.0,39000,3,90.0,12,3,3.0,0.0,15.0,54.0
2.0,19000,2,71.0,6,3,2.0,0.0,16.0,40.0
6.0,23400,1,66.0,4,3,2.0,0.0,16.0,28.0
5.0,20000,3,75.0,6,3,2.0,0.0,15.0,52.0
4.0,17000,2,69.0,9,3,2.0,0.0,15.0,40.0
3.0,19500,3,67.0,6,3,2.0,0.0,14.0,51.0
3.0,27300,3,100.0,2,3,3.0,0.0,16.0,55.0
5.0,13650,1,45.0,3,3,2.0,0.0,16.0,26.0
2.0,37050,2,85.0,7,3,3.0,0.0,16.0,42.0
3.0,33150,2,75.0,9,3,3.0,0.0,16.0,41.0
2.0,19500,1,44.0,4,3,2.0,0.0,16.0,26.0
3.0,27300,2,67.0,4,3,3.0,0.0,15.0,40.0
5.0,27300,2,53.0,12,3,2.0,0.0,15.0,38.0
5.0,25350,2,75.0,15,3,3.0,0.0,16.0,41.0
4.0,19500,2,65.0,9,3,2.0,0.0,15.0,40.0
3.0,27300,2,75.0,5,3,3.0,0.0,16.0,41.0
2.0,27700,2,60.0,2,3,3.0,0.0,15.0,39.0
5.0,13500,2,62.0,1,3,2.0,0.0,15.0,39.0
3.0,19110,1,45.0,9,3,3.0,0.0,16.0,26.0
3.0,27300,2,60.0,3,3,3.0,0.0,15.0,39.0
5.0,25350,1,50.0,6,3,3.0,0.0,16.0,27.0
3.0,19000,1,60.0,11,3,2.0,0.0,16.0,28.0
3.0,27000,2,60.0,2,3,3.0,0.0,15.0,39.0
5.0,13000,2,62.0,12,3,2.0,0.0,15.0,39.0
5.0,19500,1,67.0,9,3,2.0,0.0,16.0,28.0
4.0,19000,1,43.0,9,3,2.0,0.0,16.0,26.0
3.0,27300,3,107.0,9,3,2.0,0.0,16.0,55.0
2.0,29250,2,70.0,5,3,3.0,0.0,16.0,40.0
5.0,14000,2,63.0,7,3,2.0,0.0,15.0,39.0
5.0,20000,1,54.0,8,3,2.0,0.0,16.0,27.0
5.0,13650,1,44.0,1,3,2.0,0.0,16.0,26.0
3.0,17550,1,42.0,12,3,2.0,0.0,16.0,26.0
4.0,19500,2,64.0,8,3,2.0,0.0,15.0,40.0
3.0,21450,1,42.0,4,3,2.0,0.0,16.0,26.0
5.0,23000,1,50.0,8,3,3.0,0.0,16.0,27.0
6.0,21450,2,70.0,5,3,2.0,0.0,16.0,40.0
4.0,58500,3,145.0,9,3,3.0,0.0,17.0,59.0
4.0,21450,2,64.0,3,3,2.0,0.0,15.0,40.0
1.0,16000,2,71.0,1,3,3.0,0.0,16.0,40.0
4.0,18000,1,52.0,11,3,2.0,0.0,16.0,27.0
1.0,21000,2,64.0,1,3,2.0,0.0,15.0,40.0
4.0,15000,1,65.0,3,3,2.0,0.0,16.0,28.0
4.0,15000,1,45.0,7,3,2.0,0.0,16.0,26.0
2.0,16000,1,45.0,4,3,2.0,0.0,16.0,26.0
4.0,15000,2,58.0,1,3,2.0,0.0,15.0,39.0
5.0,15600,2,75.0,3,3,2.0,0.0,16.0,41.0
6.0,25000,2,70.0,7,3,3.0,0.0,16.0,40.0
6.0,15600,2,60.0,4,3,2.0,0.0,15.0,39.0
6.0,16000,2,60.0,4,3,2.0,0.0,15.0,39.0
4.0,17550,1,55.0,5,3,2.0,0.0,16.0,27.0
3.0,39000,2,87.0,2,3,3.0,0.0,16.0,42.0
4.0,11000,1,45.0,8,3,2.0,0.0,16.0,26.0
5.0,23400,1,55.0,4,3,2.0,0.0,16.0,27.0
5.0,19500,3,75.0,4,3,2.0,0.0,15.0,52.0
4.0,11700,2,71.0,4,3,2.0,0.0,16.0,40.0
4.0,21450,1,45.0,7,3,3.0,0.0,16.0,26.0
2.0,39000,1,86.0,3,3,3.0,0.0,17.0,30.0
3.0,22620,1,43.0,4,3,2.0,0.0,16.0,26.0
1.0,23400,1,50.0,3,3,3.0,0.0,16.0,27.0
4.0,13499,1,50.0,3,3,2.0,0.0,16.0,27.0
4.0,33150,1,60.0,2,3,3.0,0.0,16.0,28.0
6.0,17550,2,59.0,2,3,2.0,0.0,15.0,39.0
5.0,17550,1,43.0,5,3,2.0,0.0,16.0,26.0
3.0,17550,1,47.0,4,3,2.0,0.0,16.0,26.0
5.0,27000,2,60.0,2,3,2.0,0.0,15.0,39.0
4.0,16000,1,42.0,1,3,2.0,0.0,16.0,26.0
4.0,39000,4,125.0,9,3,2.0,0.0,16.0,69.0
5.0,17550,1,47.0,6,3,2.0,0.0,16.0,26.0
5.0,20000,1,51.0,8,3,2.0,0.0,16.0,27.0
1.0,21450,1,48.0,8,3,3.0,0.0,16.0,26.0
5.0,30000,5,150.0,8,3,2.0,0.0,16.0,83.0
3.0,27700,2,60.0,2,3,3.0,0.0,15.0,39.0
6.0,18000,2,85.0,3,3,2.0,1.0,16.0,42.0
2.0,39000,1,83.0,3,3,3.0,1.0,17.0,30.0
5.0,15500,1,45.0,3,3,2.0,0.0,16.0,26.0
1.0,19500,1,42.0,7,3,2.0,0.0,16.0,26.0
6.0,27300,3,90.0,8,3,2.0,0.0,15.0,54.0
5.0,19500,1,60.0,4,3,2.0,0.0,16.0,28.0
4.0,18000,3,100.0,8,3,2.0,0.0,16.0,55.0
5.0,15000,2,62.0,6,3,2.0,0.0,15.0,39.0
3.0,12000,2,70.0,8,3,2.0,0.0,16.0,40.0
5.0,13650,1,51.0,2,3,2.0,0.0,16.0,27.0
4.0,17550,2,75.0,4,3,2.0,0.0,16.0,41.0
5.0,25350,2,73.0,4,3,3.0,0.0,16.0,41.0
5.0,12800,1,45.0,3,3,2.0,0.0,16.0,26.0
3.0,19500,1,54.0,9,3,2.0,0.0,16.0,27.0
6.0,15000,3,87.0,5,3,2.0,0.0,15.0,53.0
3.0,14000,1,50.0,5,3,2.0,0.0,16.0,27.0
1.0,20000,2,70.0,1,3,3.0,0.0,16.0,40.0
3.0,20000,2,72.0,7,3,2.0,0.0,16.0,40.0
4.0,18000,1,47.0,1,3,2.0,0.0,16.0,26.0
2.0,16500,1,45.0,5,3,2.0,0.0,16.0,26.0
4.0,39000,3,90.0,7,3,3.0,0.0,15.0,54.0
4.0,34710,3,85.0,4,3,3.0,0.0,15.0,53.0
2.0,39000,3,86.0,3,3,3.0,0.0,15.0,53.0
3.0,13650,2,65.0,11,3,2.0,0.0,15.0,40.0
5.0,14000,2,60.0,6,3,2.0,0.0,15.0,39.0
4.0,20000,1,48.0,9,3,3.0,0.0,16.0,26.0
4.0,17550,1,52.0,11,3,2.0,0.0,16.0,27.0
2.0,18500,1,58.0,11,3,2.0,0.0,16.0,28.0
2.0,37050,2,70.0,2,3,3.0,0.0,16.0,40.0
4.0,19500,2,68.0,3,3,2.0,0.0,15.0,40.0
4.0,15600,2,70.0,8,3,2.0,0.0,16.0,40.0
1.0,13000,1,42.0,9,3,2.0,0.0,16.0,26.0
4.0,16000,2,70.0,8,3,2.0,0.0,16.0,40.0
3.0,19500,1,44.0,2,2,2.0,0.0,16.0,26.0
2.0,46800,1,65.0,4,2,2.0,0.0,16.0,28.0
2.0,13000,3,80.0,3,2,2.0,0.0,15.0,53.0
5.0,35000,5,130.0,2,2,2.0,0.0,15.0,81.0
5.0,28000,3,138.0,2,2,2.0,0.0,17.0,59.0
5.0,19500,1,44.0,2,2,2.0,0.0,16.0,26.0
2.0,46800,2,62.0,4,2,3.0,0.0,15.0,39.0
2.0,21840,2,80.0,3,2,2.0,0.0,16.0,41.0
2.0,17000,1,55.0,3,2,3.0,0.0,16.0,27.0
2.0,43000,3,130.0,3,2,3.0,0.0,17.0,58.0
2.0,23400,3,78.0,1,2,2.0,0.0,15.0,52.0
3.0,13650,2,60.0,1,2,2.0,0.0,15.0,39.0
2.0,25000,4,122.0,1,2,2.0,0.0,15.0,68.0
2.0,23400,3,120.0,3,2,2.0,0.0,16.0,57.0
1.0,23400,3,68.0,2,2,2.0,0.0,14.0,51.0
1.0,29250,3,75.0,1,2,2.0,0.0,15.0,52.0
5.0,19500,1,45.0,2,2,2.0,0.0,16.0,26.0
2.0,18000,2,70.0,3,2,2.0,0.0,16.0,40.0
2.0,19500,3,70.0,1,2,2.0,0.0,15.0,52.0
5.0,25350,2,60.0,1,2,3.0,0.0,15.0,39.0
1.0,15600,2,70.0,1,2,2.0,0.0,16.0,40.0
2.0,24570,1,45.0,3,2,3.0,0.0,16.0,26.0
2.0,42900,4,140.0,2,2,2.0,0.0,16.0,70.0
2.0,31200,4,135.0,3,2,2.0,0.0,16.0,70.0
2.0,23400,1,43.0,3,2,2.0,0.0,16.0,26.0
2.0,46800,2,70.0,4,2,3.0,0.0,16.0,40.0
2.0,19500,1,45.0,2,2,2.0,0.0,16.0,26.0
3.0,23400,1,42.0,3,2,2.0,0.0,16.0,26.0
2.0,21450,2,80.0,3,2,2.0,0.0,16.0,41.0
2.0,15000,2,80.0,1,2,2.0,0.0,16.0,41.0
2.0,18720,1,43.0,3,2,2.0,0.0,16.0,26.0
2.0,16000,3,110.0,1,2,2.0,0.0,16.0,56.0
2.0,19500,3,100.0,3,2,2.0,1.0,16.0,55.0
2.0,29250,3,75.0,1,2,3.0,0.0,15.0,52.0
2.0,19500,1,44.0,2,2,2.0,0.0,16.0,26.0
2.0,33150,2,60.0,3,2,3.0,0.0,15.0,39.0
2.0,27300,1,43.0,2,2,3.0,0.0,16.0,26.0
2.0,15600,1,55.0,4,2,3.0,0.0,16.0,27.0
1.0,10000,1,42.0,3,2,1.0,0.0,16.0,26.0
2.0,23400,2,65.0,3,2,2.0,0.0,15.0,40.0
2.0,20000,2,60.0,2,2,2.0,0.0,15.0,39.0
2.0,23400,1,77.0,5,2,2.0,1.0,17.0,30.0
2.0,15600,2,70.0,2,2,2.0,0.0,16.0,40.0
5.0,21450,2,70.0,2,2,2.0,0.0,16.0,40.0
2.0,22500,2,55.0,2,2,2.0,0.0,15.0,39.0
2.0,21450,2,70.0,2,2,2.0,0.0,16.0,40.0
2.0,15900,1,44.0,2,2,2.0,0.0,16.0,26.0
2.0,13500,2,67.0,2,2,2.0,0.0,15.0,40.0
5.0,12000,2,55.0,4,2,2.0,0.0,15.0,39.0
2.0,22000,2,55.0,2,2,2.0,0.0,15.0,39.0
1.0,19500,1,50.0,2,2,3.0,0.0,16.0,27.0
1.0,19500,1,52.0,2,2,3.0,0.0,16.0,27.0
6.0,8500,2,55.0,1,2,1.0,0.0,15.0,39.0
2.0,21450,2,80.0,4,2,2.0,0.0,16.0,41.0
1.0,12000,2,60.0,1,2,2.0,0.0,15.0,39.0
2.0,15000,2,55.0,2,2,2.0,0.0,15.0,39.0
2.0,15000,1,50.0,3,2,3.0,0.0,16.0,27.0
2.0,31200,2,135.0,3,2,2.0,0.0,18.0,47.0
5.0,31200,2,59.0,3,2,3.0,0.0,15.0,39.0
5.0,18000,3,77.0,3,2,2.0,0.0,15.0,52.0
2.0,12000,1,44.0,4,2,2.0,0.0,16.0,26.0
2.0,23400,1,42.0,3,2,3.0,0.0,16.0,26.0
2.0,16000,2,55.0,3,2,2.0,0.0,15.0,39.0
1.0,19500,2,57.0,2,2,2.0,0.0,15.0,39.0
1.0,18000,2,56.0,2,2,2.0,0.0,15.0,39.0
2.0,18000,3,70.0,3,2,2.0,0.0,15.0,52.0
5.0,17550,2,60.0,4,2,2.0,0.0,15.0,39.0
2.0,35100,3,100.0,3,2,2.0,0.0,16.0,55.0
1.0,18000,3,70.0,1,2,2.0,0.0,15.0,52.0
2.0,27300,4,140.0,2,2,2.0,0.0,16.0,70.0
2.0,39000,2,64.0,5,2,3.0,0.0,15.0,40.0
2.0,46800,4,100.0,4,2,3.0,0.0,15.0,66.0
2.0,12000,2,67.0,3,2,2.0,0.0,15.0,40.0
2.0,15600,1,50.0,2,2,3.0,0.0,16.0,27.0
2.0,15000,1,48.0,3,2,3.0,0.0,16.0,26.0
5.0,50700,5,230.0,2,2,2.0,0.0,18.0,91.0
2.0,14000,3,72.0,2,2,2.0,0.0,15.0,52.0
2.0,39000,3,100.0,3,2,2.0,0.0,16.0,55.0
2.0,14000,3,67.0,2,2,2.0,0.0,14.0,51.0
1.0,29250,3,78.0,1,2,2.0,0.0,15.0,52.0
6.0,18000,2,55.0,3,2,2.0,0.0,15.0,39.0
2.0,19500,2,55.0,4,2,2.0,0.0,15.0,39.0
2.0,25350,3,88.0,1,2,3.0,0.0,15.0,53.0
5.0,23400,3,80.0,2,2,2.0,0.0,15.0,53.0
2.0,39000,2,100.0,3,2,2.0,0.0,17.0,43.0
2.0,15000,1,56.0,1,2,3.0,0.0,16.0,27.0
2.0,19500,4,120.0,5,2,2.0,0.0,15.0,68.0
2.0,19500,3,140.0,1,2,2.0,0.0,17.0,59.0
1.0,14000,2,60.0,3,2,2.0,0.0,15.0,39.0
2.0,21450,3,115.0,4,2,2.0,0.0,16.0,56.0
2.0,21450,1,50.0,3,2,3.0,0.0,16.0,27.0
2.0,21450,1,50.0,2,2,3.0,0.0,16.0,27.0
2.0,42900,2,57.0,2,2,3.0,0.0,15.0,39.0
2.0,19500,1,44.0,1,2,2.0,0.0,16.0,26.0
2.0,27300,2,68.0,2,2,2.0,0.0,15.0,40.0
5.0,18000,3,66.0,3,2,2.0,0.0,14.0,51.0
2.0,18000,1,63.0,3,2,2.0,0.0,16.0,28.0
5.0,17550,2,55.0,4,2,2.0,0.0,15.0,39.0
2.0,10000,1,42.0,2,2,1.0,0.0,16.0,26.0
2.0,17550,1,45.0,3,2,2.0,0.0,16.0,26.0
2.0,19500,3,90.0,3,2,2.0,0.0,15.0,54.0
2.0,35100,3,100.0,2,2,2.0,0.0,16.0,55.0
6.0,10000,2,80.0,2,2,1.0,0.0,16.0,41.0
2.0,37050,1,56.0,2,2,3.0,0.0,16.0,27.0
5.0,14430,1,47.0,2,2,2.0,0.0,16.0,26.0
2.0,31200,3,110.0,3,2,2.0,0.0,16.0,56.0
2.0,35100,3,120.0,3,2,3.0,0.0,16.0,57.0
1.0,13000,2,84.0,1,2,2.0,0.0,16.0,42.0
2.0,7500,1,45.0,1,2,1.0,0.0,16.0,26.0
5.0,21450,3,90.0,3,2,2.0,0.0,15.0,54.0
2.0,39000,3,115.0,2,2,3.0,0.0,16.0,56.0
2.0,15000,2,56.0,1,2,2.0,0.0,15.0,39.0
2.0,31200,2,68.0,3,2,3.0,0.0,15.0,40.0
1.0,12000,2,70.0,3,2,2.0,0.0,16.0,40.0
2.0,12000,2,54.0,2,2,2.0,0.0,15.0,39.0
6.0,39000,3,115.0,3,2,2.0,0.0,16.0,56.0
2.0,16000,1,55.0,3,2,3.0,0.0,16.0,27.0
5.0,17550,3,96.0,1,2,2.0,0.0,15.0,54.0
3.0,10000,1,55.0,1,2,1.0,0.0,16.0,27.0
2.0,23400,2,72.0,2,2,2.0,0.0,16.0,40.0
2.0,16000,2,60.0,1,2,2.0,0.0,15.0,39.0
2.0,17000,2,55.0,2,2,2.0,0.0,15.0,39.0
3.0,21450,1,48.0,2,2,2.0,0.0,16.0,26.0
5.0,31200,2,63.0,4,2,3.0,1.0,15.0,39.0
6.0,21450,1,47.0,2,2,2.0,0.0,16.0,26.0
1.0,19500,3,98.0,3,2,2.0,1.0,16.0,55.0
1.0,13000,2,56.0,3,2,2.0,0.0,15.0,39.0
2.0,46800,4,83.0,4,2,3.0,0.0,14.0,64.0
2.0,25350,3,80.0,3,2,3.0,0.0,15.0,53.0
1.0,9750,2,76.0,5,2,1.0,0.0,16.0,41.0
5.0,15600,3,80.0,2,2,2.0,0.0,15.0,53.0
2.0,18000,4,120.0,3,2,2.0,0.0,15.0,68.0
5.0,15000,3,80.0,3,2,2.0,0.0,15.0,53.0
2.0,25350,3,78.0,2,2,3.0,0.0,15.0,52.0
2.0,21450,2,62.0,3,2,2.0,0.0,15.0,39.0
2.0,23400,2,60.0,4,2,2.0,0.0,15.0,39.0
1.0,15600,1,47.0,2,2,3.0,0.0,16.0,26.0
2.0,33150,3,117.0,3,2,3.0,0.0,16.0,57.0
5.0,12000,1,47.0,2,2,2.0,0.0,16.0,26.0
2.0,21450,2,62.0,1,2,2.0,0.0,15.0,39.0
2.0,19500,2,60.0,3,2,2.0,0.0,15.0,39.0
5.0,19500,3,125.0,1,2,2.0,1.0,16.0,57.0
1.0,16000,2,65.0,1,2,2.0,0.0,15.0,40.0
6.0,17550,3,94.0,5,2,2.0,0.0,15.0,54.0
6.0,11999,2,64.0,2,2,2.0,0.0,15.0,40.0
2.0,46800,1,62.0,4,2,2.0,0.0,16.0,28.0
5.0,12000,2,68.0,9,2,2.0,0.0,15.0,40.0
2.0,17550,2,60.0,3,2,2.0,0.0,15.0,39.0
1.0,15600,2,65.0,2,2,2.0,0.0,15.0,40.0
2.0,39000,3,90.0,3,2,3.0,0.0,15.0,54.0
2.0,18720,2,70.0,4,2,2.0,0.0,16.0,40.0
2.0,16000,2,62.0,1,2,2.0,0.0,15.0,39.0
1.0,23400,3,70.0,2,2,2.0,0.0,15.0,52.0
5.0,19000,1,56.0,2,2,2.0,0.0,16.0,27.0
2.0,46800,3,100.0,3,2,2.0,0.0,16.0,55.0
5.0,46800,7,240.0,3,2,2.0,0.0,17.0,115.0
6.0,15600,2,76.0,2,2,2.0,0.0,16.0,41.0
2.0,39000,3,95.0,2,2,3.0,0.0,15.0,54.0
1.0,27300,3,75.0,1,2,3.0,0.0,15.0,52.0
2.0,23400,2,80.0,3,2,2.0,0.0,16.0,41.0
2.0,46800,3,89.0,3,2,3.0,0.0,15.0,54.0
2.0,17550,2,53.0,3,2,2.0,0.0,15.0,38.0
2.0,23400,4,100.0,3,2,2.0,0.0,15.0,66.0
2.0,39000,2,134.0,4,2,3.0,0.0,18.0,47.0
2.0,16500,3,100.0,1,2,2.0,0.0,16.0,55.0
2.0,35100,3,80.0,3,2,3.0,0.0,15.0,53.0
2.0,8000,1,50.0,3,2,1.0,0.0,16.0,27.0
2.0,19500,2,56.0,3,2,2.0,0.0,15.0,39.0
2.0,12000,2,55.0,2,2,2.0,0.0,15.0,39.0
2.0,16500,3,110.0,1,2,2.0,0.0,16.0,56.0
6.0,14000,1,45.0,2,2,2.0,0.0,16.0,26.0
2.0,17550,1,44.0,2,2,2.0,0.0,16.0,26.0
5.0,12000,2,57.0,3,2,2.0,0.0,15.0,39.0
2.0,13650,2,55.0,2,2,2.0,0.0,15.0,39.0
1.0,15600,1,49.0,3,2,3.0,0.0,16.0,27.0
2.0,16500,1,46.0,1,2,2.0,0.0,16.0,26.0
2.0,15000,2,70.0,3,2,2.0,0.0,16.0,40.0
2.0,15000,1,60.0,3,2,2.0,0.0,16.0,28.0
2.0,25350,2,75.0,3,2,2.0,0.0,16.0,41.0
2.0,18000,2,60.0,4,2,2.0,0.0,15.0,39.0
2.0,10000,2,85.0,2,2,1.0,0.0,16.0,42.0
2.0,16000,2,57.0,3,2,2.0,0.0,15.0,39.0
5.0,20000,3,70.0,1,2,2.0,0.0,15.0,52.0
2.0,13500,1,45.0,4,2,2.0,0.0,16.0,26.0
2.0,19500,3,120.0,2,2,2.0,1.0,16.0,57.0
1.0,11000,1,42.0,3,2,2.0,0.0,16.0,26.0
2.0,11000,2,55.0,3,2,2.0,0.0,15.0,39.0
2.0,48750,3,80.0,1,2,3.0,0.0,15.0,53.0
5.0,18000,3,70.0,5,2,2.0,0.0,15.0,52.0
2.0,15600,2,55.0,2,2,2.0,0.0,15.0,39.0
2.0,29250,2,80.0,2,2,2.0,0.0,16.0,41.0
2.0,14000,2,55.0,1,2,2.0,0.0,15.0,39.0
2.0,17550,2,80.0,2,2,2.0,0.0,16.0,41.0
5.0,15600,1,45.0,4,2,2.0,0.0,16.0,26.0
1.0,9750,2,75.0,1,2,1.0,0.0,16.0,41.0
2.0,31200,3,90.0,3,2,3.0,0.0,15.0,54.0
1.0,12000,2,75.0,3,2,2.0,0.0,16.0,41.0
2.0,54600,4,200.0,4,2,3.0,0.0,18.0,77.0
2.0,17550,2,60.0,2,2,2.0,0.0,15.0,39.0
2.0,27300,2,56.0,3,2,3.0,0.0,15.0,39.0
4.0,13650,3,78.0,2,2,2.0,0.0,15.0,52.0
2.0,39000,4,100.0,3,2,3.0,0.0,15.0,66.0
2.0,62400,5,149.0,4,2,3.0,0.0,16.0,83.0
2.0,23400,3,75.0,1,2,2.0,0.0,15.0,52.0
2.0,25350,3,87.0,1,2,3.0,0.0,15.0,53.0
2.0,23400,2,60.0,3,2,2.0,0.0,15.0,39.0
3.0,19500,2,60.0,3,2,2.0,0.0,15.0,39.0
2.0,18000,2,57.0,2,2,2.0,0.0,15.0,39.0
2.0,15600,1,45.0,4,2,2.0,0.0,16.0,26.0
3.0,19000,3,80.0,1,2,2.0,0.0,15.0,53.0
3.0,21000,1,42.0,2,2,2.0,0.0,16.0,26.0
2.0,25350,1,87.0,1,2,2.0,0.0,17.0,31.0
6.0,21450,2,60.0,2,2,2.0,0.0,15.0,39.0
1.0,39000,1,56.0,2,2,3.0,0.0,16.0,27.0
2.0,19500,3,98.0,3,2,2.0,1.0,16.0,55.0
2.0,20000,2,60.0,3,2,2.0,0.0,15.0,39.0
2.0,23400,2,55.0,3,2,3.0,0.0,15.0,39.0
2.0,23400,2,54.0,3,2,3.0,0.0,15.0,39.0
2.0,23400,2,54.0,2,2,2.0,0.0,15.0,39.0
2.0,29250,3,80.0,1,2,3.0,0.0,15.0,53.0
5.0,21450,2,75.0,4,2,2.0,0.0,16.0,41.0
2.0,19500,2,64.0,4,2,2.0,0.0,15.0,40.0
5.0,16000,1,45.0,1,2,2.0,0.0,16.0,26.0
2.0,10000,2,70.0,2,2,1.0,0.0,16.0,40.0
6.0,15000,1,50.0,1,2,2.0,0.0,16.0,27.0
1.0,20000,3,95.0,1,2,2.0,0.0,15.0,54.0
2.0,35100,3,110.0,2,2,3.0,0.0,16.0,56.0
2.0,27300,3,80.0,2,2,3.0,0.0,15.0,53.0
2.0,39000,3,85.0,3,2,3.0,0.0,15.0,53.0
2.0,13000,2,55.0,1,2,2.0,0.0,15.0,39.0
2.0,16000,1,42.0,2,2,2.0,0.0,16.0,26.0
2.0,17550,3,95.0,3,2,2.0,0.0,15.0,54.0
4.0,15600,1,46.0,1,2,2.0,0.0,16.0,26.0
2.0,31200,3,80.0,1,2,3.0,0.0,15.0,53.0
2.0,23361,2,55.0,3,2,3.0,0.0,15.0,39.0
5.0,17550,2,67.0,2,2,2.0,0.0,15.0,40.0
2.0,39000,2,80.0,2,2,2.0,0.0,16.0,41.0
2.0,39000,3,110.0,4,2,3.0,0.0,16.0,56.0
3.0,23400,2,80.0,3,2,2.0,0.0,16.0,41.0
2.0,20000,2,56.0,4,2,2.0,0.0,15.0,39.0
5.0,25350,2,65.0,3,2,3.0,0.0,15.0,40.0
5.0,19500,2,58.0,2,2,2.0,0.0,15.0,39.0
2.0,6500,1,50.0,2,2,1.0,0.0,16.0,27.0
2.0,27300,2,68.0,3,2,3.0,0.0,15.0,40.0
2.0,14000,2,66.0,3,2,2.0,0.0,15.0,40.0
2.0,16000,2,62.0,3,2,2.0,0.0,15.0,39.0
2.0,35100,3,84.0,3,2,3.0,0.0,15.0,53.0
5.0,14000,2,60.0,7,2,2.0,0.0,15.0,39.0
2.0,18000,2,65.0,2,2,2.0,0.0,15.0,40.0
1.0,15600,3,76.0,2,2,2.0,0.0,15.0,52.0
5.0,19500,1,42.0,2,2,2.0,0.0,16.0,26.0
3.0,18000,3,110.0,1,2,2.0,0.0,16.0,56.0
6.0,18000,3,110.0,1,2,2.0,0.0,16.0,56.0
2.0,15000,1,51.0,2,2,3.0,0.0,16.0,27.0
5.0,23400,2,70.0,5,2,2.0,0.0,16.0,40.0
2.0,14000,2,60.0,2,2,2.0,0.0,15.0,39.0
1.0,46800,3,110.0,1,2,3.0,0.0,16.0,56.0
5.0,16000,1,42.0,1,2,2.0,0.0,16.0,26.0
2.0,15000,3,80.0,4,2,2.0,0.0,15.0,53.0
2.0,42900,3,78.0,1,2,3.0,0.0,15.0,52.0
2.0,31200,1,57.0,5,2,3.0,0.0,16.0,27.0
4.0,12000,2,74.0,1,2,2.0,0.0,16.0,41.0
2.0,18000,1,46.0,1,2,2.0,0.0,16.0,26.0
2.0,46800,5,240.0,1,2,3.0,0.0,19.0,92.0
2.0,19500,3,107.0,1,2,2.0,0.0,16.0,55.0
3.0,18500,2,63.0,2,2,2.0,0.0,15.0,39.0
2.0,30000,3,130.0,2,2,2.0,0.0,17.0,58.0
1.0,25350,2,80.0,3,2,2.0,0.0,16.0,41.0
2.0,16000,2,65.0,3,2,2.0,0.0,15.0,40.0
2.0,35100,2,85.0,3,2,2.0,0.0,16.0,42.0
2.0,16500,3,70.0,2,2,2.0,0.0,15.0,52.0
5.0,19500,3,90.0,2,2,2.0,0.0,15.0,54.0
2.0,22000,3,126.0,4,2,2.0,1.0,16.0,57.0
1.0,15000,1,60.0,3,2,2.0,0.0,16.0,28.0
1.0,15000,2,58.0,3,2,2.0,0.0,15.0,39.0
2.0,12000,2,54.0,3,2,2.0,0.0,15.0,39.0
3.0,21450,1,62.0,1,2,2.0,0.0,16.0,28.0
2.0,29250,2,60.0,2,2,2.0,0.0,15.0,39.0
3.0,15900,1,44.0,2,2,2.0,0.0,16.0,26.0
3.0,15000,2,54.0,2,2,2.0,0.0,15.0,39.0
3.0,31200,3,90.0,3,2,3.0,0.0,15.0,54.0
5.0,29250,2,60.0,2,2,3.0,0.0,15.0,39.0
2.0,23400,4,110.0,5,2,2.0,0.0,15.0,67.0
5.0,14500,1,50.0,4,2,2.0,0.0,16.0,27.0
2.0,50700,3,90.0,3,2,3.0,0.0,15.0,54.0
1.0,19500,1,48.0,2,2,3.0,0.0,16.0,26.0
1.0,18000,2,55.0,2,2,2.0,0.0,15.0,39.0
4.0,21450,3,82.0,1,2,2.0,0.0,15.0,53.0
2.0,27300,2,67.0,3,2,3.0,0.0,15.0,40.0
2.0,19500,2,70.0,3,2,2.0,0.0,16.0,40.0
