district,wall_material,status,balcony,area_kitchen,area_living,area,room,floor,superficiality,type_build,price
Шевченківський, цегла, люкс,1,15,20,45,1,19,20,nan,19300
Сихівський, цегла, люкс,1,nan,nan,60,2,1,4,nan,17300
Галицький, цегла, люкс,1,12,42,67,2,4,8, Австрійський,15000
Личаківський,nan, середній,nan,nan,nan,21,1,2,3,nan,9000
Галицький,nan,nan,nan,nan,nan,85,2,6,4,nan,30800
Шевченківський,nan,nan,nan,8,43,48,1,1,3,nan,12000
Шевченківський,nan, середній,nan,nan,nan,65,3,7,9,nan,14000
Франківський,nan, середній,nan,nan,nan,58,3,4,5,nan,8500
Шевченківський,nan, відмінний,nan,nan,nan,44,1,11,11,nan,17300
Сихівський,nan,nan,1,nan,nan,60,2,9,10,nan,25000
Франківський,nan,nan,1,nan,nan,70,2,9,11,nan,19300
Шевченківський,nan,nan,nan,nan,nan,41,1,4,6,nan,25000
Галицький, цегла, відмінний,1,14,nan,50,1,2,3,nan,12000
Галицький,nan, люкс,1,nan,nan,85,2,3,7,nan,19300
Сихівський,nan, відмінний,nan,nan,nan,46,1,3,4,nan,13500
Галицький,nan,nan,nan,8,nan,38,1,4,4,nan,14000
Галицький,nan, відмінний,nan,nan,nan,37,1,2,3,nan,9000
Франківський,nan,nan,1,nan,nan,70,2,2,10,nan,17300
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,13,nan,52,2,2,3,nan,15400
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,65,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький,nan, відмінний,nan,nan,nan,37,1,2,3,nan,9000
Франківський,nan,nan,1,nan,nan,70,2,2,10,nan,17300
Франківський,nan,nan,nan,nan,nan,29,1,7,9,nan,8500
Сихівський,nan,nan,nan,nan,nan,50,2,8,10,nan,15400
Сихівський,nan,nan,nan,nan,nan,38,1,8,10,nan,17000
Галицький,nan, середній,nan,nan,nan,36,1,3,3,nan,10500
Франківський,nan,nan,nan,nan,nan,55,2,2,2,nan,15000
Залізничний, цегла, відмінний,2,9,nan,101,4,3,4,nan,25000
Галицький,nan, середній,nan,nan,nan,60,3,1,5,nan,12000
Франківський,nan,nan,nan,nan,nan,47,1,1,10,nan,13500
Сихівський,nan,nan,nan,nan,nan,50,1,21,25,nan,21200
Личаківський,nan,nan,nan,nan,nan,65,2,7,10,nan,23100
Франківський,nan,nan,nan,16,22,38,1,1,2,nan,11600
Франківський,nan,nan,nan,nan,nan,53,2,2,2,nan,14000
Франківський,nan,nan,1,nan,nan,57,2,3,11,nan,21000
Франківський,nan,nan,nan,nan,nan,65,2,9,10,nan,18200
Личаківський,nan, відмінний,nan,nan,nan,42,1,4,4,nan,23100
Франківський,nan, відмінний,nan,nan,nan,50,2,1,12,nan,15000
Шевченківський,nan,nan,nan,nan,nan,200,6,1,2,nan,61500
Шевченківський, панель, відмінний,nan,6,45,60,3,1,5, Хрущовка,10000
Франківський,nan,nan,nan,nan,nan,35,1,9,10,nan,11600
Сихівський, цегла, люкс,1,12,32,59,2,1,5,nan,14000
Галицький,nan, люкс,nan,nan,nan,65,2,4,7,nan,25000
Шевченківський,nan,nan,nan,nan,nan,45,2,5,5,nan,19300
Залізничний,nan, середній,nan,nan,nan,45,2,2,5,nan,10500
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,13,nan,52,2,2,3,nan,15400
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,65,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Сихівський, цегла, люкс,1,12,32,59,2,1,5,nan,14000
Галицький,nan, люкс,nan,nan,nan,65,2,4,7,nan,25000
Шевченківський,nan,nan,nan,nan,nan,45,2,5,5,nan,19300
Залізничний,nan, середній,nan,nan,nan,45,2,2,5,nan,10500
Личаківський, цегла, люкс,1,12,20,45,1,7,9,nan,14000
Сихівський,nan,nan,nan,10,20,42,1,6,9,nan,8000
Залізничний,nan,nan,nan,nan,nan,60,3,2,5,nan,17300
Шевченківський, цегла, люкс,1,18,nan,47,1,8,10,nan,23100
Шевченківський,nan, відмінний,nan,nan,nan,53,2,2,5,nan,13500
Сихівський,nan,nan,nan,nan,nan,45,1,10,10,nan,18000
Сихівський,nan, відмінний,nan,nan,nan,40,1,4,5,nan,8500
Шевченківський,nan, відмінний,nan,nan,nan,55,2,2,9,nan,16000
Залізничний,nan,nan,nan,nan,nan,30,1,1,4,nan,9000
Залізничний,nan,nan,nan,nan,nan,75,2,2,3,nan,10000
Галицький, цегла, люкс,2,12,50,70,2,2,3, Австрійський,30800
Галицький,nan, відмінний,nan,nan,nan,30,1,2,3,nan,11000
Шевченківський,nan,nan,nan,nan,nan,65,2,10,11,nan,23100
Сихівський,nan, середній,nan,nan,nan,48,2,9,9,nan,11500
Шевченківський, цегла, середній,2,9,30,50,2,5,9, Чешка,3500
Личаківський,nan,nan,nan,nan,nan,55,2,3,4,nan,11000
Франківський,nan, відмінний,nan,nan,nan,38,1,2,2, Особняк,11600
Личаківський,nan,nan,nan,nan,nan,60,2,1,8,nan,16000
Шевченківський,nan, відмінний,nan,nan,nan,36,1,17,23,nan,18000
Франківський,nan, люкс,2,nan,nan,120,3,5,6,nan,20000
Галицький, цегла, люкс,1,nan,nan,202,4,5,5,nan,53900
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський,nan,nan,nan,nan,nan,55,2,3,4,nan,11000
Франківський,nan, відмінний,nan,nan,nan,38,1,2,2, Особняк,11600
Личаківський,nan,nan,nan,nan,nan,60,2,1,8,nan,16000
Шевченківський,nan, відмінний,nan,nan,nan,36,1,17,23,nan,18000
Франківський,nan, люкс,2,nan,nan,120,3,5,6,nan,20000
Галицький, цегла, люкс,1,nan,nan,202,4,5,5,nan,53900
Франківський,nan, люкс,1,nan,nan,65,1,3,8,nan,27000
Франківський,nan, відмінний,nan,nan,nan,40,1,2,9,nan,11000
Шевченківський,nan, відмінний,nan,nan,nan,40,1,12,12,nan,21200
Галицький,nan,nan,nan,nan,nan,117,3,5,5,nan,20000
Шевченківський,nan, відмінний,nan,nan,nan,42,1,3,10,nan,21200
Галицький,nan, люкс,1,nan,nan,117,4,5,6, Австрійський люкс,23100
Личаківський,nan,nan,nan,nan,nan,70,3,4,9,nan,13000
Залізничний, цегла, відмінний,1,8,nan,48,2,4,5, Хрущовка,13000
Шевченківський,nan, відмінний,nan,nan,nan,66,3,7,9,nan,14000
Залізничний,nan,nan,1,nan,nan,43,2,7,9,nan,8000
Залізничний, цегла, відмінний,1,9,22,36,1,2,5, Чешка,7000
Шевченківський, цегла, відмінний,1,8,nan,66,3,7,9,nan,14000
Сихівський,nan,nan,1,nan,nan,50,1,8,9,nan,13500
Личаківський,nan, відмінний,nan,nan,nan,67,2,5,7,nan,15000
Личаківський,nan, відмінний,nan,nan,nan,70,2,2,9,nan,18000
Залізничний,nan,nan,nan,nan,nan,50,1,2,16,nan,23100
Франківський,nan, відмінний,nan,nan,nan,40,1,2,10,nan,14000
Шевченківський, цегла, відмінний,1,15,35,70,2,4,9,nan,21200
Личаківський,nan,nan,nan,nan,nan,70,2,2,9,nan,18000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,13,nan,52,2,2,3,nan,15400
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,65,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Франківський,nan, відмінний,nan,nan,nan,40,1,2,10,nan,14000
Шевченківський, цегла, відмінний,1,15,35,70,2,4,9,nan,21200
Личаківський,nan,nan,nan,nan,nan,70,2,2,9,nan,18000
Галицький,nan, відмінний,nan,nan,nan,70,2,3,3,nan,18000
Личаківський,nan, відмінний,nan,nan,nan,73,2,6,9,nan,19300
Шевченківський, цегла, відмінний,1,14,35,70,2,4,6,nan,21200
Галицький, цегла, відмінний,1,12,45,65,2,3,3, Польський люкс,18000
Шевченківський,nan, люкс,nan,nan,nan,46,1,7,10,nan,25000
Шевченківський,nan,nan,nan,5,18,35,1,2,4, Польський,14500
Галицький,nan, люкс,nan,nan,nan,70,2,4,4, Польський,46200
Франківський,nan, відмінний,1,30,40,70,2,9,11,nan,19300
Франківський,nan, відмінний,1,14,21,53,1,8,10,nan,16000
Шевченківський,nan,nan,nan,nan,nan,45,1,3,8,nan,19300
Галицький,nan, люкс,nan,nan,nan,60,2,3,5, Австрійський,38500
Залізничний,nan, відмінний,nan,nan,nan,55,1,1,1,nan,8500
Личаківський, цегла, відмінний,1,10,38,65,3,6,9, Чешка,12500
Личаківський,nan, відмінний,nan,nan,nan,60,2,9,10,nan,25000
Шевченківський,nan,nan,nan,nan,nan,54,2,3,3,nan,10000
Шевченківський,nan, відмінний,nan,nan,nan,44,1,5,10,nan,23100
Личаківський,nan, відмінний,nan,nan,nan,55,1,6,9,nan,17300
Сихівський,nan,nan,nan,nan,nan,40,1,3,9,nan,11000
Шевченківський,nan, люкс,1,nan,nan,47,1,1,10,nan,19300
Галицький,nan, люкс,2,nan,nan,150,4,2,3, Австрійський люкс,28000
Шевченківський,nan,nan,nan,nan,nan,56,2,3,9,nan,11000
Шевченківський,nan,nan,nan,nan,nan,44,1,9,16,nan,12500
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,65,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Сихівський,nan,nan,nan,nan,nan,40,1,3,9,nan,11000
Шевченківський,nan, люкс,1,nan,nan,47,1,1,10,nan,19300
Галицький,nan, люкс,2,nan,nan,150,4,2,3, Австрійський люкс,28000
Шевченківський,nan,nan,nan,nan,nan,56,2,3,9,nan,11000
Шевченківський,nan,nan,nan,nan,nan,44,1,9,16,nan,12500
Сихівський, панель, середній,1,6,14,44,2,2,9, Чешка,8000
Шевченківський,nan, відмінний,nan,nan,nan,70,2,1,10,nan,25000
Шевченківський,nan, відмінний,nan,nan,nan,52,1,7,10,nan,23100
Залізничний,nan, відмінний,nan,nan,nan,61,2,8,9,nan,14500
Сихівський,nan, відмінний,nan,nan,nan,52,1,3,6,nan,21000
Франківський,nan,nan,nan,nan,nan,50,2,5,5,nan,14000
Личаківський,nan, середній,nan,18,22,40,2,1,2, Будівля старого Львова,5770
Франківський,nan, відмінний,nan,30,40,70,2,9,10,nan,19300
Шевченківський,nan, відмінний,nan,nan,nan,89,3,2,10,nan,16000
Личаківський, цегла, відмінний,1,20,35,64,1,7,10,nan,18200
Шевченківський, цегла, люкс,1,nan,nan,90,2,9,12,nan,27000
Шевченківський,nan, відмінний,nan,nan,nan,67,3,3,5,nan,16000
Шевченківський,nan,nan,nan,nan,nan,51,2,4,9,nan,10000
Шевченківський, цегла, люкс,1,25,nan,70,1,12,13,nan,50000
Шевченківський,nan,nan,nan,nan,nan,20,1,2,2, Будівля старого Львова,6000
Галицький,nan, люкс,1,nan,nan,85,2,3,6,nan,19300
Личаківський,nan,nan,1,nan,nan,50,1,4,10,nan,20000
Сихівський,nan, відмінний,1,nan,nan,45,2,9,9, Чешка,11500
Личаківський,nan, відмінний,nan,nan,nan,64,2,7,10,nan,21200
Франківський,nan,nan,nan,nan,nan,45,1,5,9,nan,14000
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Галицький,nan, люкс,1,nan,nan,85,2,3,6,nan,19300
